domain,counter offset,name,group count,detailed description,flag,record byte offset,record length,primary group index,description
3,0,PM_SYS_PUMP_MPRED,1,,0,0,0,0,"Final Pump Scope(system) to get data sourced, ended up larger than Initial Pump Scope(Chip/Group) OR Final Pump Scope(system) got data from source that was at smaller scope(Chip/group) Final pump was system pump and initial pump was chip or group or final and initial pump was system but data was sourced at chip/group scope levelfor all data types ( demand load,inst fetch,xlate (I or d)"
3,0,PM_SYS_PUMP_MPRED_RTY,1,,0,0,0,0,"Final Pump Scope(system) to get data sourced, ended up larger than Initial Pump Scope (Chip or Group) for all data types ( demand load,inst fetch,xlate (I or d)"
3,0,PM_TABLEWALK_CYC,1,Tablewalk Active,0,0,0,0,Cycles when a tablewalk (I or D) is active
3,0,PM_TABLEWALK_CYC_PREF,1,,0,0,0,0,tablewalk qualified for pte prefetches
3,0,PM_TABORT_TRECLAIM,1,,0,0,0,0,"Completion time tabortnoncd, tabortcd, treclaim"
3,0,PM_TB_BIT_TRANS,1,,0,0,0,0,timebase event
3,0,PM_TEND_PEND_CYC,1,,0,0,0,0,TEND latency per thread
3,0,PM_THRD_ALL_RUN_CYC,1,,0,0,0,0,All Threads in Run_cycles (was both threads in run_cycles)
3,0,PM_THRD_CONC_RUN_INST,1,Concurrent Run Instructions,0,0,0,0,PPC Instructions Finished when both threads in run_cycles
3,0,PM_THRD_GRP_CMPL_BOTH_CYC,1,Two threads finished same cycle (gated by run latch),0,0,0,0,Cycles group completed on both completion slots by any thread
3,0,PM_THRD_PRIO_0_1_CYC,1,,0,0,0,0,Cycles thread running at priority level 0 or 1
3,0,PM_THRD_PRIO_2_3_CYC,1,,0,0,0,0,Cycles thread running at priority level 2 or 3
3,0,PM_THRD_PRIO_4_5_CYC,1,,0,0,0,0,Cycles thread running at priority level 4 or 5
3,0,PM_THRD_PRIO_6_7_CYC,1,,0,0,0,0,Cycles thread running at priority level 6 or 7
3,0,PM_THRD_REBAL_CYC,1,,0,0,0,0,cycles rebalance was active
3,0,PM_THRESH_EXC_1024,1,,0,0,0,0,Threshold counter exceeded a value of 1024
3,0,PM_THRESH_EXC_128,1,,0,0,0,0,Threshold counter exceeded a value of 128
3,0,PM_THRESH_EXC_2048,1,,0,0,0,0,Threshold counter exceeded a value of 2048
3,0,PM_THRESH_EXC_256,1,,0,0,0,0,Threshold counter exceed a count of 256
3,0,PM_THRESH_EXC_32,1,,0,0,0,0,Threshold counter exceeded a value of 32
3,0,PM_THRESH_EXC_4096,1,,0,0,0,0,Threshold counter exceed a count of 4096
3,0,PM_THRESH_EXC_512,1,,0,0,0,0,Threshold counter exceeded a value of 512
3,0,PM_THRESH_EXC_64,1,Threshold counter exceeded a value of 64,0,0,0,0,IFU non-branch finished
3,0,PM_THRESH_MET,1,,0,0,0,0,threshold exceeded
3,0,PM_THRESH_NOT_MET,1,,0,0,0,0,Threshold counter did not meet threshold
3,0,PM_TLBIE_FIN,1,,0,0,0,0,tlbie finished
3,0,PM_TLB_MISS,1,,0,0,0,0,TLB Miss (I + D)
3,0,PM_TM_CAM_OVERFLOW,1,,0,0,0,0,l3 tm cam overflow during L2 co of SC
3,0,PM_TM_CAP_OVERFLOW,1,,0,0,0,0,TM Footprint Capactiy Overflow
3,0,PM_TM_FAIL_CONF_NON_TM,1,,0,0,0,0,TEXAS fail reason @ completion
3,0,PM_TM_FAIL_CON_TM,1,,0,0,0,0,TEXAS fail reason @ completion
3,0,PM_TM_FAIL_DISALLOW,1,,0,0,0,0,TM fail disallow
3,0,PM_TM_FAIL_FOOTPRINT_OVERFLOW,1,,0,0,0,0,TEXAS fail reason @ completion
3,0,PM_TM_FAIL_NON_TX_CONFLICT,1,,0,0,0,0,Non transactional conflict from LSU whtver gets repoted to texas
3,0,PM_TM_FAIL_SELF,1,,0,0,0,0,TEXAS fail reason @ completion
3,0,PM_TM_FAIL_TLBIE,1,,0,0,0,0,TLBIE hit bloom filter
3,0,PM_TM_FAIL_TX_CONFLICT,1,,0,0,0,0,"Transactional conflict from LSU, whatever gets reported to texas"
3,0,PM_TM_FAV_CAUSED_FAIL,1,,0,0,0,0,TM Load (fav) caused another thread to fail
3,0,PM_TM_LD_CAUSED_FAIL,1,,0,0,0,0,Non TM Ld caused any thread to fail
3,0,PM_TM_LD_CONF,1,,0,0,0,0,TM Load (fav or non-fav) ran into conflict (failed)
3,0,PM_TM_RST_SC,1,,0,0,0,0,tm snp rst tm sc
3,0,PM_TM_SC_CO,1,,0,0,0,0,l3 castout tm Sc line
3,0,PM_TM_ST_CAUSED_FAIL,1,,0,0,0,0,TM Store (fav or non-fav) caused another thread to fail
3,0,PM_TM_ST_CONF,1,,0,0,0,0,TM Store (fav or non-fav) ran into conflict (failed)
3,0,PM_TM_TBEGIN,1,,0,0,0,0,Tm tbegin
3,0,PM_TM_TRANS_RUN_CYC,1,,0,0,0,0,run cycles in transactional state
3,0,PM_TM_TRANS_RUN_INST,1,,0,0,0,0,Instructions completed in transactional state
3,0,PM_TM_TRESUME,1,,0,0,0,0,Tm resume
3,0,PM_TM_TSUSPEND,1,,0,0,0,0,Tm tend
3,0,PM_TM_TX_PASS_RUN_CYC,1,run cycles spent in successful transactions,0,0,0,0,cycles spent in successful transactions
3,0,PM_TM_TX_PASS_RUN_INST,1,run instructions spent in successful transactions,0,0,0,0,
3,0,PM_UP_PREF_L3,1,,0,0,0,0,Micropartition prefetch
3,0,PM_UP_PREF_POINTER,1,,0,0,0,0,Micrpartition pointer prefetches
3,0,PM_UTHROTTLE,1,Cycles instruction issue was throttled,0,0,0,0,Cycles in which instruction issue throttle was active in ISU
3,0,PM_VSU0_16FLOP,1,,0,0,0,0,"Sixteen flops operation (SP vector versions of fdiv,fsqrt)"
3,0,PM_VSU0_1FLOP,1,"one flop (fadd, fmul, fsub, fcmp, fsel, fabs, fnabs, fres, fsqrte, fneg) operation finishedDecode into 1,2,4 FLOP according to instr IOP, multiplied by #vector elements according to route( eg x1, x2, x4) Only if instr sends finish to ISU",0,0,0,0,"one flop (fadd, fmul, fsub, fcmp, fsel, fabs, fnabs, fres, fsqrte, fneg) operation finished"
3,0,PM_VSU0_2FLOP,1,,0,0,0,0,"two flops operation (scalar fmadd, fnmadd, fmsub, fnmsub and DP vector versions of single flop instructions)"
3,0,PM_VSU0_4FLOP,1,,0,0,0,0,"four flops operation (scalar fdiv, fsqrt; DP vector version of fmadd, fnmadd, fmsub, fnmsub; SP vector versions of single flop instructions)"
3,0,PM_VSU0_8FLOP,1,,0,0,0,0,"eight flops operation (DP vector versions of fdiv,fsqrt and SP vector versions of fmadd,fnmadd,fmsub,fnmsub)"
3,0,PM_VSU0_COMPLEX_ISSUED,1,,0,0,0,0,Complex VMX instruction issued
3,0,PM_VSU0_CY_ISSUED,1,,0,0,0,0,Cryptographic instruction RFC02196 Issued
3,0,PM_VSU0_DD_ISSUED,1,,0,0,0,0,64BIT Decimal Issued
3,0,PM_VSU0_DP_2FLOP,1,,0,0,0,0,"DP vector version of fmul, fsub, fcmp, fsel, fabs, fnabs, fres ,fsqrte, fneg"
3,0,PM_VSU0_DP_FMA,1,,0,0,0,0,"DP vector version of fmadd,fnmadd,fmsub,fnmsub"
3,0,PM_VSU0_DP_FSQRT_FDIV,1,,0,0,0,0,"DP vector versions of fdiv,fsqrt"
3,0,PM_VSU0_DQ_ISSUED,1,,0,0,0,0,128BIT Decimal Issued
3,0,PM_VSU0_EX_ISSUED,1,,0,0,0,0,Direct move 32/64b VRFtoGPR RFC02206 Issued
3,0,PM_VSU0_FIN,1,,0,0,0,0,VSU0 Finished an instruction
3,0,PM_VSU0_FMA,1,,0,0,0,0,"two flops operation (fmadd, fnmadd, fmsub, fnmsub) Scalar instructions only!"
3,0,PM_VSU0_FPSCR,1,,0,0,0,0,Move to/from FPSCR type instruction issued on Pipe 0
3,0,PM_VSU0_FSQRT_FDIV,1,,0,0,0,0,"four flops operation (fdiv,fsqrt) Scalar Instructions only!"
3,0,PM_VSU0_PERMUTE_ISSUED,1,,0,0,0,0,Permute VMX Instruction Issued
3,0,PM_VSU0_SCALAR_DP_ISSUED,1,,0,0,0,0,Double Precision scalar instruction issued on Pipe0
3,0,PM_VSU0_SIMPLE_ISSUED,1,,0,0,0,0,Simple VMX instruction issued
3,0,PM_VSU0_SINGLE,1,,0,0,0,0,FPU single precision
3,0,PM_VSU0_SQ,1,,0,0,0,0,Store Vector Issued
3,0,PM_VSU0_STF,1,,0,0,0,0,FPU store (SP or DP) issued on Pipe0
3,0,PM_VSU0_VECTOR_DP_ISSUED,1,,0,0,0,0,Double Precision vector instruction issued on Pipe0
3,0,PM_VSU0_VECTOR_SP_ISSUED,1,,0,0,0,0,Single Precision vector instruction issued (executed)
3,0,PM_VSU1_16FLOP,1,,0,0,0,0,"Sixteen flops operation (SP vector versions of fdiv,fsqrt)"
3,0,PM_VSU1_1FLOP,1,,0,0,0,0,"one flop (fadd, fmul, fsub, fcmp, fsel, fabs, fnabs, fres, fsqrte, fneg) operation finished"
3,0,PM_VSU1_2FLOP,1,,0,0,0,0,"two flops operation (scalar fmadd, fnmadd, fmsub, fnmsub and DP vector versions of single flop instructions)"
3,0,PM_VSU1_4FLOP,1,,0,0,0,0,"four flops operation (scalar fdiv, fsqrt; DP vector version of fmadd, fnmadd, fmsub, fnmsub; SP vector versions of single flop instructions)"
3,0,PM_VSU1_8FLOP,1,,0,0,0,0,"eight flops operation (DP vector versions of fdiv,fsqrt and SP vector versions of fmadd,fnmadd,fmsub,fnmsub)"
3,0,PM_VSU1_COMPLEX_ISSUED,1,,0,0,0,0,Complex VMX instruction issued
3,0,PM_VSU1_CY_ISSUED,1,,0,0,0,0,Cryptographic instruction RFC02196 Issued
3,0,PM_VSU1_DD_ISSUED,1,,0,0,0,0,64BIT Decimal Issued
3,0,PM_VSU1_DP_2FLOP,1,,0,0,0,0,"DP vector version of fmul, fsub, fcmp, fsel, fabs, fnabs, fres ,fsqrte, fneg"
3,0,PM_VSU1_DP_FMA,1,,0,0,0,0,"DP vector version of fmadd,fnmadd,fmsub,fnmsub"
3,0,PM_VSU1_DP_FSQRT_FDIV,1,,0,0,0,0,"DP vector versions of fdiv,fsqrt"
3,0,PM_VSU1_DQ_ISSUED,1,,0,0,0,0,128BIT Decimal Issued
3,0,PM_VSU1_EX_ISSUED,1,,0,0,0,0,Direct move 32/64b VRFtoGPR RFC02206 Issued
3,0,PM_VSU1_FIN,1,,0,0,0,0,VSU1 Finished an instruction
3,0,PM_VSU1_FMA,1,,0,0,0,0,"two flops operation (fmadd, fnmadd, fmsub, fnmsub) Scalar instructions only!"
3,0,PM_VSU1_FPSCR,1,,0,0,0,0,Move to/from FPSCR type instruction issued on Pipe 0
3,0,PM_VSU1_FSQRT_FDIV,1,,0,0,0,0,"four flops operation (fdiv,fsqrt) Scalar Instructions only!"
3,0,PM_VSU1_PERMUTE_ISSUED,1,,0,0,0,0,Permute VMX Instruction Issued
3,0,PM_VSU1_SCALAR_DP_ISSUED,1,,0,0,0,0,Double Precision scalar instruction issued on Pipe1
3,0,PM_VSU1_SIMPLE_ISSUED,1,,0,0,0,0,Simple VMX instruction issued
3,0,PM_VSU1_SINGLE,1,,0,0,0,0,FPU single precision
3,0,PM_VSU1_SQ,1,,0,0,0,0,Store Vector Issued
3,0,PM_VSU1_STF,1,,0,0,0,0,FPU store (SP or DP) issued on Pipe1
3,0,PM_VSU1_VECTOR_DP_ISSUED,1,,0,0,0,0,Double Precision vector instruction issued on Pipe1
3,0,PM_VSU1_VECTOR_SP_ISSUED,1,,0,0,0,0,Single Precision vector instruction issued (executed)
1,24,PM_PB_CYC,1,,0,0,128,0,Total PowerBus Cycles
1,32,PM_MCD_CHECK_RTY_DINC,1,,0,0,128,0,Total number of Retries With Domain Increment indication seen on Port0 and Port1 of MCD
1,40,PM_PB_INT_DATA_XFER,1,,0,0,128,0,Total internal PB Bandwidth
1,48,PM_PB_EXT_DATA_XFER,1,,0,0,128,0,Total external PB Bandwidth
1,64,PM_PB_CYC_LAST_SAMPLE,1,,0,0,128,0,
1,72,PM_MCD_CHECK_RTY_DINC_LAST_SAMPLE,1,,0,0,128,0,
1,80,PM_PB_INT_DATA_XFER_LAST_SAMPLE,1,,0,0,128,0,
1,88,PM_PB_EXT_DATA_XFER_LAST_SAMPLE,1,,0,0,128,0,
1,24,PM_PB_SYS_PUMP,1,,0,128,128,1,Sum of System Pumps on P0 and P1
1,32,PM_PB_NODE_PUMP,1,,0,128,128,1,Sum of Node Pumps on P0 and P1
1,40,PM_PB_SYS_PUMP_RTY,1,,0,128,128,1,Total number of System pump Retries seen on P0 and P1
1,48,PM_PB_NODE_PUMP_RTY,1,,0,128,128,1,Total number of Node pump Retries seen on P0 and P1
1,64,PM_PB_SYS_PUMP_LAST_SAMPLE,1,,0,128,128,1,
1,72,PM_PB_NODE_PUMP_LAST_SAMPLE,1,,0,128,128,1,
1,80,PM_PB_SYS_PUMP_RTY_LAST_SAMPLE,1,,0,128,128,1,
1,88,PM_PB_NODE_PUMP_RTY_LAST_SAMPLE,1,,0,128,128,1,
1,24,PM_MCS_UP_128B_DATA_XFER_MC0,1,,0,256,128,2,Total Read Bandwidth seen on both MCS of MC0
1,32,PM_MCS_UP_128B_DATA_XFER_MC1,1,,0,256,128,2,Total Read Bandwidth seen on both MCS of MC1
1,40,PM_MCS_UP_128B_DATA_XFER_MC2,1,,0,256,128,2,Total Read Bandwidth seen on both MCS of MC2
1,48,PM_MCS_UP_128B_DATA_XFER_MC3,1,,0,256,128,2,Total Read Bandwidth seen on both MCS of MC3
1,64,PM_MCS_UP_128B_DATA_XFER_MC0_LAST_SAMPLE,1,,0,256,128,2,
1,72,PM_MCS_UP_128B_DATA_XFER_MC1_LAST_SAMPLE,1,,0,256,128,2,
1,80,PM_MCS_UP_128B_DATA_XFER_MC2_LAST_SAMPLE,1,,0,256,128,2,
1,88,PM_MCS_UP_128B_DATA_XFER_MC3_LAST_SAMPLE,1,,0,256,128,2,
1,24,PM_MCS_DOWN_128B_DATA_XFER_MC0,1,,0,384,128,3,Total Write Bandwidth seen on both MCS of MC0
1,32,PM_MCS_DOWN_128B_DATA_XFER_MC1,1,,0,384,128,3,Total Write Bandwidth seen on both MCS of MC1
1,40,PM_MCS_DOWN_128B_DATA_XFER_MC2,1,,0,384,128,3,Total Write Bandwidth seen on both MCS of MC2
1,48,PM_MCS_DOWN_128B_DATA_XFER_MC3,1,,0,384,128,3,Total Write Bandwidth seen on both MCS of MC3
1,64,PM_MCS_DOWN_128B_DATA_XFER_MC0_LAST_SAMPLE,1,,0,384,128,3,
1,72,PM_MCS_DOWN_128B_DATA_XFER_MC1_LAST_SAMPLE,1,,0,384,128,3,
1,80,PM_MCS_DOWN_128B_DATA_XFER_MC2_LAST_SAMPLE,1,,0,384,128,3,
1,88,PM_MCS_DOWN_128B_DATA_XFER_MC3_LAST_SAMPLE,1,,0,384,128,3,
1,24,PM_XLINK0_IN_DATA_CYC,1,,0,512,128,4,Total X-Link0 inbound data cycles
1,32,PM_XLINK1_IN_DATA_CYC,1,,0,512,128,4,Total X-Link1 inbound data cycles
1,40,PM_XLINK2_IN_DATA_CYC,1,,0,512,128,4,Total X-Link2 inbound data cycles
1,48,PM_XLINK_CYCLES,2,,0,512,128,4,Xlinks Cycle counts
1,64,PM_XLINK0_IN_DATA_CYC_LAST_SAMPLE,1,,0,512,128,4,
1,72,PM_XLINK1_IN_DATA_CYC_LAST_SAMPLE,1,,0,512,128,4,
1,80,PM_XLINK2_IN_DATA_CYC_LAST_SAMPLE,1,,0,512,128,4,
1,88,PM_XLINK_CYCLES_LAST_SAMPLE,2,,0,512,128,4,
1,24,PM_XLINK0_IN_IDL_CYC,1,,0,640,128,5,Total X-Link0 inbound Idle cycles
1,32,PM_XLINK1_IN_IDL_CYC,1,,0,640,128,5,Total X-Link1 inbound Idle cycles
1,40,PM_XLINK2_IN_IDL_CYC,1,,0,640,128,5,Total X-Link2 inbound Idle cycles
1,64,PM_XLINK0_IN_IDL_CYC_LAST_SAMPLE,1,,0,640,128,5,
1,72,PM_XLINK1_IN_IDL_CYC_LAST_SAMPLE,1,,0,640,128,5,
1,80,PM_XLINK2_IN_IDL_CYC_LAST_SAMPLE,1,,0,640,128,5,
1,24,PM_ALINK0_IN_DATA_CYC,1,,0,768,128,6,Total A-Link0 inbound data cycles
1,32,PM_ALINK1_IN_DATA_CYC,1,,0,768,128,6,Total A-Link1 inbound data cycles
1,40,PM_ALINK2_IN_DATA_CYC,1,,0,768,128,6,Total A-Link2 inbound data cycles
1,48,PM_ALINK_CYCLES,2,,0,768,128,6,Alinks Cycle counts
1,64,PM_ALINK0_IN_DATA_CYC_LAST_SAMPLE,1,,0,768,128,6,
1,72,PM_ALINK1_IN_DATA_CYC_LAST_SAMPLE,1,,0,768,128,6,
1,80,PM_ALINK2_IN_DATA_CYC_LAST_SAMPLE,1,,0,768,128,6,
1,88,PM_ALINK_CYCLES_LAST_SAMPLE,2,,0,768,128,6,
1,24,PM_ALINK0_IN_IDL_CYC,1,,0,896,128,7,Total A-Link0 inbound Idle cycles
1,32,PM_ALINK1_IN_IDL_CYC,1,,0,896,128,7,Total A-Link1 inbound Idle cycles
1,40,PM_ALINK2_IN_IDL_CYC,1,,0,896,128,7,Total A-Link2 inbound Idle cycles
1,64,PM_ALINK0_IN_IDL_CYC_LAST_SAMPLE,1,,0,896,128,7,
1,72,PM_ALINK1_IN_IDL_CYC_LAST_SAMPLE,1,,0,896,128,7,
1,80,PM_ALINK2_IN_IDL_CYC_LAST_SAMPLE,1,,0,896,128,7,
1,24,PM_PHB_ANY_DMA_RCV_PHB0,1,,0,1024,128,8,"DMA (any, read or write) BW received from the PCIE link for PHB 0"
1,32,PM_PHB_CYC_CNT_PHB0,1,,0,1024,128,8,Count PHB0 clock cycles
1,40,PM_PHB_ANY_TCE_MISS_PHB0,1,,0,1024,128,8,Total TCE Cache Miss any(Read or Write) for PHB 0
1,48,PM_PHB_MSI_INTR_PHB0,1,,0,1024,128,8,Total MSI interrupt received from PCIE link for PHB 0
1,64,PM_PHB_ANY_DMA_RCV_PHB0_LAST_SAMPLE,1,,0,1024,128,8,
1,72,PM_PHB_CYC_CNT_PHB0_LAST_SAMPLE,1,,0,1024,128,8,
1,80,PM_PHB_ANY_TCE_MISS_PHB0_LAST_SAMPLE,1,,0,1024,128,8,
1,88,PM_PHB_MSI_INTR_PHB0_LAST_SAMPLE,1,,0,1024,128,8,
1,24,PM_PHB_ANY_DMA_RCV_PHB1,1,,0,1152,128,9,"DMA (any, read or write) BW received from the PCIE link for PHB 1"
1,32,PM_PHB_CYC_CNT_PHB1,1,,0,1152,128,9,Count PHB1 clock cycles
1,40,PM_PHB_ANY_TCE_MISS_PHB1,1,,0,1152,128,9,Total TCE Cache Miss any(Read or Write) for PHB 1
1,48,PM_PHB_MSI_INTR_PHB1,1,,0,1152,128,9,Total MSI interrupt received from PCIE link for PHB 1
1,64,PM_PHB_ANY_DMA_RCV_PHB1_LAST_SAMPLE,1,,0,1152,128,9,
1,72,PM_PHB_CYC_CNT_PHB1_LAST_SAMPLE,1,,0,1152,128,9,
1,80,PM_PHB_ANY_TCE_MISS_PHB1_LAST_SAMPLE,1,,0,1152,128,9,
1,88,PM_PHB_MSI_INTR_PHB1_LAST_SAMPLE,1,,0,1152,128,9,
1,24,PM_PHB_ANY_DMA_RCV_PHB2,1,,0,1280,128,10,"DMA (any, read or write) BW received from the PCIE link for PHB 2"
1,32,PM_PHB_CYC_CNT_PHB2,1,,0,1280,128,10,Count PHB2 clock cycles
1,40,PM_PHB_ANY_TCE_MISS_PHB2,1,,0,1280,128,10,Total TCE Cache Miss any(Read or Write) for PHB 2
1,48,PM_PHB_MSI_INTR_PHB2,1,,0,1280,128,10,Total MSI interrupt received from PCIE link for PHB 2
1,64,PM_PHB_ANY_DMA_RCV_PHB2_LAST_SAMPLE,1,,0,1280,128,10,
1,72,PM_PHB_CYC_CNT_PHB2_LAST_SAMPLE,1,,0,1280,128,10,
1,80,PM_PHB_ANY_TCE_MISS_PHB2_LAST_SAMPLE,1,,0,1280,128,10,
1,88,PM_PHB_MSI_INTR_PHB2_LAST_SAMPLE,1,,0,1280,128,10,
